Anon Student Id	Session Id	Time	Time Zone	Student Response Type	Student Response Subtype	Tutor Response Type	Tutor Response Subtype	Level (Default)	Problem Name	Problem View	Step Name	Attempt At Step	Outcome	Selection	Action	Input	Feedback Text	Feedback Classification	Help Level	Total Num Hints	Condition Name	Condition Type	KC (Default)	KC Category (Default)	School	Class	CF(Study)	CF(Course)	CF(Section)	CF(Subsection)	CF(Unit)	CF(UserRuntimeId)	CF(StudentPastelId)	CF(VideoURL)	CF(VideoPosition)	CF(UnitId)	CF(Action)	CF(Result)	CF(Question)	CF(Choices)
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-13 16:25:01	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Constant Speed - Distance/Time Graph	23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	page forward clicked	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-13 16:25:02	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	23	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	page loaded	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-13 16:25:02	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	23	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	unit filled	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-13 16:25:08	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Practice	Practice	23	None	N/A	N/A	8011bc1cffbf41b1827b248cbafad860	menu link clicked	Speed	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-13 16:25:09	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Constant Speed - Distance/Time Graph	23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	page loaded	N/A	N/A	N/A
00f777f8b29b03c12494144842965ff4	23-c2fee486-20180117170422	2018-02-13 16:25:09	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	Constant Speed - Distance/Time Graph	23	None	N/A	N/A	11574af4ef0c4f3e9dc793c063473128	unit filled	N/A	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:30:17	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Velocity at Work	5	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit icon clicked	Velocity at Work	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:31:18	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Velocity at Work	5	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit icon clicked	What is Velocity	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:31:37	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Velocity at Work	5	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit icon clicked	Velocity at Work	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:31:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Velocity at Work	5	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit icon clicked	Speed vs Velocity	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:31:42	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Velocity at Work	5	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	unit icon clicked	What is Velocity	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:35:37	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Velocity and Acceleration	Velocity Defined	Velocity at Work	5	None	N/A	N/A	daabe7d49c674fa68dc40d386685b593	menu link clicked	Motion	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:35:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	5	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	page loaded	N/A	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-13 16:35:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	5	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:44:54	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:44:54	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:45:21	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:45:46	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:46:01	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:46:04	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	newton_first_law_1	0	N/A	1	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	newton's law of inertia	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law in the NFL	11	None	https://www.youtube.com/watch?v=08BFCZJDn9w	0:00:00	dfaf78efde924f7e9fd5888b86473446	video loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:46:05	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	newton_first_law_1	0	N/A	2	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	newton's law of inertia	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law in the NFL	11	None	https://www.youtube.com/watch?v=08BFCZJDn9w	0:00:00.006804	dfaf78efde924f7e9fd5888b86473446	video playing	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:46:31	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:47:16	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:47:16	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:47:50	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:48:02	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:48:31	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:48:43	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:48:51	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:48:57	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:49:03	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Second Law	Newton’s Second Law	Newton's Second Law	11	None	N/A	N/A	597061b5ae474d12949a310365d6bd59	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:49:28	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:49:28	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:49:29	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:49:47	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:49:51	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:49:56	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:50:01	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:50:09	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's Third Law of Motion	Newton's Third Law	Newton's Third Law	11	None	N/A	N/A	a48702ea167747359886295fa2f3f2d3	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:50:43	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	11	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:50:43	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	11	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:50:55	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	11	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:50:57	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	11	None	N/A	N/A	df89ba697918480a9ae651566c039715	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:50:57	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	11	None	N/A	N/A	df89ba697918480a9ae651566c039715	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:51:07	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	11	None	N/A	N/A	df89ba697918480a9ae651566c039715	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:51:30	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Speed	What is speed?	11	None	N/A	N/A	df89ba697918480a9ae651566c039715	menu link clicked	Practice	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:51:54	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A				N/A	N/A	N/A			N/A	course-v1:University+CS101+2015_T1	Forces with Anatomy	Forces	Force	11	None	N/A	N/A	dcd1e83117a14fbea3f1b49494d5e043	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:51:54	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A				N/A	N/A	N/A			N/A	course-v1:University+CS101+2015_T1	Forces with Anatomy	Forces	Force	11	None	N/A	N/A	dcd1e83117a14fbea3f1b49494d5e043	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:52:25	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Forces with Anatomy	Forces	Force	11	None	N/A	N/A	dcd1e83117a14fbea3f1b49494d5e043	menu link clicked	Friction	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:52:27	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A				N/A	N/A	N/A			N/A	course-v1:University+CS101+2015_T1	Friction	Friction	Air Resistance	11	None	N/A	N/A	da6f539cb396414ba67273982abc763d	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:52:27	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A				N/A	N/A	N/A			N/A	course-v1:University+CS101+2015_T1	Friction	Friction	Air Resistance	11	None	N/A	N/A	da6f539cb396414ba67273982abc763d	unit filled	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:52:39	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Friction	Friction	Air Resistance	11	None	N/A	N/A	da6f539cb396414ba67273982abc763d	page forward clicked	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:52:48	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	page loaded	N/A	N/A	N/A
1b24210de524c4da8dedff3f21d38214	11-e9f48160-20180213204454	2018-02-13 20:52:48	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Newton's First Law	Newton's First Law of Motion	Newton's First Law of Motion	11	None	N/A	N/A	89fa81d0c444482f8a3db34a56dc567d	unit filled	N/A	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-14 10:50:34	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Motion and Speed	Motion	Motion	5	None	N/A	N/A	09d66db2dd1b44cead0ab1c258af3aa9	menu link clicked	Forces	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-14 10:50:37	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Forces with Anatomy	Forces	Calculating Forces	5	None	N/A	N/A	73cce04049d240a396b3eba4800eca9f	page loaded	N/A	N/A	N/A
aa99b0c0db0d2673b8d15374e9466d6a	5-2e0c61ed-20180207173044	2018-02-14 10:50:37	US/Central	ATTEMPT	N/A	RESULT	N/A	N/A	N/A	0	N/A	N/A	UNGRADED	N/A	N/A	N/A	N/A	N/A			admin	N/A	N/A	N/A	admin	admin	N/A	course-v1:University+CS101+2015_T1	Forces with Anatomy	Forces	Calculating Forces	5	None	N/A	N/A	73cce04049d240a396b3eba4800eca9f	unit filled	N/A	N/A	N/A
